,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,V54_SAVRYprograma,V55_SAVRYdata,V56_@R1_resum_risc_global_reverse,V57_@R2_resum_risc_delictes_violents,V58_@R3_resum_risc_violencia_centre,V59_@R4_resum_risc_sortides_permisos,V60_SAVRY_total_score,V61_SAVRY_historics_total_score,V62_SAVRY_socials_total_score,V63_SAVRY_individuals_total_score,V64_SAVRY_proteccio_total_score,V65_@1_violencia_previa,V66_@2_historia_delictes_no_violents,V67_@3_inici_precoç_violencia,V68_@4_fracas_intervencions_anteriors,V69_@5_intents_autolesio_suicidi_anteriors,V70_@6_exposicio_violencia_llar,V71_@7_historia_maltracte_infantil,V72_@8_delinquencia_pares,V73_@9_separacio_precoç_pares,V74_@10_baix_rendiment_escola,V75_@11_delinquencia_grup_iguals,V76_@12_rebuig_grup_iguals,V77_@13_estrés_incapacitat_enfrontar_dificultats,V78_@14_escassa_habilitat_pares_educar,V79_@15_manca_suport_personal_social,V80_@16_entorn_marginal,V81_@17_actitud_negatives,V82_@18_assumpcio_riscos_impulsivitat,V83_@19_problemes_consum_toxics,V84_@20_problemes_maneig_enuig,V85_@21_baix_nivell_empatia_remordiment,V86_@22_problemes_concentracio_hiperactivitat,V87_@23_baixa_colaboracio_intervencions,V88_@24_baix_compromis_escolar_laboral,V89_@P1_impicacio_prosocial,V90_@P2_suport_social_fort,V91_@P3_forta_vinculacio_adult_prosocial,V92_@P4_actitud_positiva_intervencions_autoritat,V93_@P5_fort_compromis_escola_treball,V94_@P6_perseverança_tret_personalitat,V95_FACT1mean_ANTISOCIAL,V96_FACT2mean_DINAMICAFAM,V97_FACT3mean_PERSONALITAT,V98_FACT4mean_SUPORTSOCIAL,V99_FACT5mean_SUSCEPTIBILITAT,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,maincrime_year,recid15_viol
2783,Home,Espanyol,Spain,Barcelona,15.0,1991-10-03,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2007-07-13,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,1064.0,172,2010-06-11,2010-12-01,Internament,2010-09-14,Alta,Moderada,Baixa,Baixa,29.0,12.0,10.0,7.0,4.0,Alt,Moderat,Moderat,Moderat,Baix,Alt,Moderat,Moderat,Moderat,Alt,Alt,Alt,Alt,Alt,Alt,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Moderat,Baix,Baix,Absent,Absent,Absent,Present,Present,Absent,1.29,1.25,1.29,1.2,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
2784,Home,Espanyol,Spain,Tarragona,15.0,1994-03-11,Sense antecedents,1 fet,Contra les persones,Violent,1,2009-04-28,Tarragona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,275.0,270,2010-01-28,2010-10-25,Llibertat vigilada,2010-08-16,Moderada,Moderada,notapplicable,notapplicable,22.0,8.0,5.0,9.0,2.0,Alt,Alt,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Alt,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Alt,Moderat,Moderat,Absent,Present,Present,Present,Present,Absent,1.14,0.0,1.29,0.2,0.86,2015-02-15 00:00:00,20.0,1.0,De 4 a 5 anys,Contra la propietat no violent,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
2786,Home,Espanyol,Spain,Tarragona,17.0,1990-07-05,Sense antecedents,3 fets o més,Contra les persones,Violent,4,2008-05-04,Tarragona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,586.0,268,2009-12-11,2010-09-06,Llibertat vigilada,2010-06-01,Moderada,notapplicable,notapplicable,notapplicable,21.0,9.0,6.0,6.0,3.0,Moderat,Baix,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Alt,Moderat,Baix,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Absent,Present,Present,Absent,Absent,Present,0.86,0.75,0.71,0.6,1.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2787,Home,Espanyol,Spain,Barcelona,17.0,1992-02-15,Sense antecedents,2 fets,Contra les persones,Violent,2,2009-05-24,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,151.0,166,2009-10-22,2010-04-06,Llibertat vigilada,2010-01-29,Moderada,notapplicable,notapplicable,notapplicable,19.0,6.0,6.0,7.0,4.0,Moderat,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Alt,Alt,Moderat,Baix,Alt,Alt,Moderat,Baix,Baix,Alt,Moderat,Moderat,Baix,Alt,Baix,Moderat,Present,Absent,Absent,Present,Absent,Absent,0.43,0.75,1.0,1.0,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
2788,Home,Espanyol,Spain,Barcelona,17.0,1991-02-11,Sense antecedents,3 fets o més,Contra les persones,Violent,4,2009-01-05,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,206.0,362,2009-07-30,2010-07-27,Llibertat vigilada,2010-07-19,Alta,notapplicable,notapplicable,notapplicable,19.0,5.0,7.0,7.0,1.0,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Alt,Alt,Baix,Alt,Moderat,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Baix,Present,Present,Present,Present,Present,Absent,0.57,0.5,1.14,0.8,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
2789,Home,Espanyol,Spain,Tarragona,12.0,1993-08-26,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2006-03-12,Tarragona,Convivència amb altres persones,Mesures d'execució,Altres medi obert,De 6 mesos a 1 any,1363.0,349,2009-12-04,2010-11-18,Llibertat vigilada,2010-02-02,Baixa,Baixa,notapplicable,notapplicable,16.0,9.0,6.0,1.0,0.0,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Alt,Alt,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.57,1.25,0.14,0.8,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2006,False
2790,Home,Espanyol,Spain,Barcelona,15.0,1992-04-28,Sense antecedents,1 fet,Contra les persones,Violent,1,2008-03-28,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,677.0,146,2010-02-03,2010-06-30,Llibertat vigilada,2010-05-27,Baixa,notapplicable,notapplicable,notapplicable,10.0,3.0,2.0,5.0,2.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Baix,Baix,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Absent,Present,Present,Present,Present,Absent,0.43,0.0,0.71,0.0,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2791,Home,Espanyol,Spain,Barcelona,17.0,1991-04-12,Sense antecedents,3 fets o més,Contra les persones,Violent,3,2008-05-03,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,382.0,443,2009-05-20,2010-08-06,Llibertat vigilada,2010-06-23,Moderada,notapplicable,notapplicable,notapplicable,20.0,5.0,5.0,10.0,3.0,Baix,Moderat,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Present,Absent,Absent,Present,Present,Absent,0.57,0.5,1.14,0.8,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2792,Home,Espanyol,Spain,Barcelona,18.0,1988-09-19,Sense antecedents,1 fet,Contra les persones,Violent,1,2007-05-15,Barcelona,Internament en centre,Mesures d'execució,Internament,De 6 mesos a 1 any,993.0,298,2010-02-01,2010-11-27,Internament,2010-11-22,Baixa,Baixa,Baixa,Baixa,18.0,6.0,9.0,3.0,1.0,Baix,Baix,Baix,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Baix,Alt,Baix,Alt,Alt,Moderat,Alt,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Moderat,Absent,Present,Present,Present,Present,Present,0.57,1.25,0.43,1.0,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
2794,Home,Espanyol,Spain,Barcelona,17.0,1990-11-28,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2008-05-11,Barcelona,Internament en centre,Mesures d'execució,Internament,Menys de 6 mesos,708.0,79,2010-04-19,2010-07-07,Internament,2010-04-27,Moderada,Moderada,notapplicable,Baixa,27.0,11.0,7.0,9.0,5.0,Alt,Moderat,Baix,Baix,Baix,Alt,Alt,Baix,Alt,Alt,Alt,Baix,Baix,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Alt,Baix,Moderat,Alt,Absent,Absent,Absent,Present,Absent,Absent,0.86,1.5,0.71,1.4,1.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2795,Dona,Espanyol,Spain,Barcelona,14.0,1993-03-28,Sense antecedents,3 fets o més,Contra la propietat violent,Violent,3,2007-09-12,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,526.0,433,2009-02-19,2010-04-29,Llibertat vigilada,2010-04-20,Moderada,notapplicable,notapplicable,notapplicable,32.0,15.0,7.0,10.0,4.0,Alt,Alt,Alt,Baix,Moderat,Alt,Moderat,Alt,Moderat,Alt,Alt,Baix,Alt,Moderat,Baix,Alt,Alt,Alt,Alt,Alt,Moderat,Moderat,Baix,Baix,Absent,Absent,Absent,Present,Present,Absent,1.57,1.5,1.43,1.0,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
2796,Dona,Espanyol,Spain,unknown,14.0,1992-11-05,Sense antecedents,2 fets,Contra la propietat violent,Violent,2,2007-09-12,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,519.0,606,2009-02-12,2010-10-11,Llibertat vigilada,2010-06-29,Moderada,notapplicable,notapplicable,notapplicable,22.0,6.0,6.0,10.0,3.0,Alt,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Alt,Moderat,Alt,Baix,Alt,Alt,Moderat,Alt,Moderat,Alt,Baix,Baix,Absent,Present,Absent,Present,Present,Absent,0.86,0.0,1.57,0.8,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
2799,Home,Espanyol,Spain,Barcelona,14.0,1993-10-27,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2008-01-29,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,568.0,271,2009-08-19,2010-05-17,Llibertat vigilada,2010-05-04,Baixa,Baixa,notapplicable,notapplicable,8.0,1.0,4.0,3.0,0.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Alt,Baix,Moderat,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.43,0.0,0.43,0.2,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2800,Home,Espanyol,Spain,Barcelona,16.0,1991-11-17,Sense antecedents,1 fet,Contra la propietat violent,Violent,1,2008-09-08,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,227.0,382,2009-04-23,2010-05-11,Llibertat vigilada,2010-05-10,Baixa,notapplicable,notapplicable,notapplicable,6.0,3.0,2.0,1.0,4.0,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Absent,Absent,Absent,Present,Present,Absent,0.43,0.0,0.0,0.6,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2803,Home,Espanyol,Spain,Barcelona,14.0,1993-10-06,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-09-05,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,446.0,209,2009-11-25,2010-06-22,Llibertat vigilada,2010-05-28,Baixa,Moderada,notapplicable,notapplicable,18.0,7.0,5.0,6.0,6.0,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Alt,Alt,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Absent,Absent,Absent,Absent,Absent,Absent,0.29,1.5,0.57,1.0,1.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2804,Home,Espanyol,Spain,Barcelona,16.0,1991-06-18,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-06-09,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,527.0,176,2009-11-18,2010-05-14,Llibertat vigilada,2010-03-04,Baixa,notapplicable,notapplicable,notapplicable,23.0,7.0,7.0,9.0,6.0,Baix,Moderat,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Alt,Moderat,Baix,Baix,Alt,Alt,Alt,Baix,Baix,Alt,Moderat,Moderat,Moderat,Alt,Alt,Absent,Absent,Absent,Absent,Absent,Absent,0.71,0.75,0.43,1.6,1.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2805,Home,Espanyol,Spain,Barcelona,16.0,1991-03-07,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-02-27,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,477.0,291,2009-06-18,2010-04-06,Llibertat vigilada,2010-03-17,Baixa,notapplicable,notapplicable,notapplicable,13.0,3.0,4.0,6.0,3.0,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Alt,Moderat,Baix,Alt,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Moderat,Absent,Present,Present,Absent,Present,Absent,0.29,0.25,0.71,0.2,1.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2806,Home,Espanyol,Spain,Barcelona,17.0,1990-09-06,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-09-04,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,384.0,360,2009-09-23,2010-09-18,Llibertat vigilada,2010-08-04,Baixa,Baixa,notapplicable,notapplicable,19.0,9.0,6.0,4.0,3.0,Baix,Baix,Moderat,Baix,Baix,Alt,Moderat,Moderat,Alt,Alt,Moderat,Baix,Moderat,Alt,Alt,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Baix,Absent,Absent,Present,Present,Present,Absent,0.43,1.5,0.57,1.0,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2807,Home,Espanyol,Spain,Barcelona,17.0,1990-07-28,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-02-27,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,468.0,272,2009-06-09,2010-03-08,Llibertat vigilada,2010-01-04,Moderada,notapplicable,notapplicable,notapplicable,14.0,3.0,4.0,7.0,6.0,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Absent,Absent,Absent,Absent,Absent,Absent,0.43,0.0,0.71,0.8,1.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2808,Home,Espanyol,Spain,Barcelona,17.0,1990-05-25,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-02-27,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,468.0,282,2009-06-09,2010-03-18,Llibertat vigilada,2010-03-05,Moderada,notapplicable,notapplicable,notapplicable,27.0,13.0,5.0,9.0,3.0,Alt,Moderat,Alt,Baix,Moderat,Alt,Alt,Baix,Moderat,Alt,Moderat,Baix,Alt,Moderat,Moderat,Baix,Moderat,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Baix,Absent,Present,Absent,Present,Present,Absent,1.29,1.25,1.14,0.6,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2809,Home,Espanyol,Spain,Lleida,17.0,1990-12-12,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-08-25,Lleida,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,520.0,269,2010-01-27,2010-10-23,Llibertat vigilada,2010-10-15,Moderada,notapplicable,notapplicable,notapplicable,20.0,7.0,4.0,9.0,3.0,Alt,Alt,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Absent,Absent,Present,Present,Present,Absent,1.14,0.0,1.0,0.6,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2811,Home,Espanyol,Spain,Barcelona,15.0,1993-08-31,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-11-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,358.0,179,2009-10-30,2010-04-27,Llibertat vigilada,2010-01-29,Moderada,notapplicable,notapplicable,notapplicable,16.0,4.0,7.0,5.0,5.0,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Alt,Moderat,Baix,Moderat,Moderat,Alt,Alt,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Baix,Absent,Absent,Absent,Absent,Present,Absent,0.29,0.5,0.57,1.4,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2812,Home,Espanyol,Spain,Tarragona,14.0,1994-04-06,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-07-28,Tarragona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,455.0,148,2009-10-26,2010-03-24,Llibertat vigilada,2010-02-01,Moderada,notapplicable,notapplicable,notapplicable,13.0,3.0,3.0,7.0,2.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Baix,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Present,Present,Absent,Present,Absent,Present,0.43,0.0,0.71,0.4,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2813,Home,Espanyol,Spain,Barcelona,15.0,1993-06-29,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-02-15,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,403.0,119,2010-03-25,2010-07-22,Llibertat vigilada,2010-05-04,Moderada,notapplicable,notapplicable,notapplicable,17.0,4.0,8.0,5.0,4.0,Baix,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Moderat,Moderat,Alt,Baix,Moderat,Moderat,Alt,Alt,Moderat,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Absent,Absent,Absent,Absent,Present,Present,0.71,0.25,0.57,1.4,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
2814,Home,Espanyol,Spain,Barcelona,14.0,1994-01-19,Sense antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-08-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,649.0,179,2010-05-17,2010-11-12,Llibertat vigilada,2010-09-29,Moderada,notapplicable,notapplicable,notapplicable,13.0,3.0,4.0,6.0,2.0,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Present,Absent,Present,Present,Present,Absent,0.29,0.5,0.71,0.6,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2816,Home,Espanyol,Spain,Tarragona,14.0,1993-02-27,Sense antecedents,2 fets,Altres,No violent,2,2008-02-25,Tarragona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,617.0,269,2009-11-03,2010-07-31,Llibertat vigilada,2010-06-21,Moderada,notapplicable,notapplicable,notapplicable,14.0,3.0,5.0,6.0,0.0,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Alt,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Present,Present,Present,Present,Present,Present,0.57,0.0,0.86,0.6,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
2817,Dona,Espanyol,Spain,Barcelona,17.0,1990-01-03,Sense antecedents,1 fet,Altres,No violent,1,2007-04-26,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,434.0,578,2008-07-03,2010-02-01,Llibertat vigilada,2010-01-13,Moderada,notapplicable,notapplicable,notapplicable,18.0,7.0,5.0,6.0,2.0,Moderat,Baix,Alt,Alt,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Alt,Moderat,Moderat,Baix,Baix,Present,Present,Absent,Present,Present,Absent,1.0,0.0,1.0,0.6,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
2819,Home,Espanyol,Spain,Barcelona,16.0,1991-11-08,Sense antecedents,1 fet,Altres,No violent,1,2008-06-24,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,496.0,179,2009-11-02,2010-04-30,Llibertat vigilada,2010-02-23,Moderada,notapplicable,notapplicable,notapplicable,9.0,2.0,4.0,3.0,3.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Alt,Baix,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Absent,Present,Present,Present,Absent,Absent,0.43,0.0,0.29,0.4,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
